"PubSID","SID","Name","City","Country","URL"
"0034979159","60072445","Hebrew University-Hadassah Medical School","Jerusalem","Israel",""
"0036344495","60000762","Humboldt-Universitat zu Berlin","Berlin","Germany",""
"0036344495","60002746","Harvard Medical School","Boston","United States",""
"0036344495","60010850","Sanofi S.A.","Gentilly","France",""
"0036344495","60014232","VA Medical Center","","United States",""
"0036344495","60025063","KU Leuven","3000 Leuven","Belgium",""
"0036344495","60025685","Eli Lilly and Company","Indianapolis","United States",""
"0036344495","60026405","Universite de Geneve Faculte de Medecine","Geneve","Switzerland",""
"0036344496","60007997","Weill Cornell Medical College","New York","United States",""
"0036344496","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"0036344496","60018481","New York Blood Center","New York","United States",""
"0036344496","60023691","University of California, San Francisco","San Francisco","United States",""
"0036344496","60025685","Eli Lilly and Company","Indianapolis","United States",""
"0036782035","60007952","Shionogi &amp;amp; Co., Ltd.","Osaka","Japan",""
"0036782035","60009885","Tokai University","Hiratsuka","Japan",""
"0036782035","60022756","Washington University in St. Louis, School of Medicine","St Louis","United States",""
"0036782035","60032116","Juntendo University","Tokyo","Japan",""
"0036782035","60103898","Institute of Medical Science The University of Tokyo","","Japan",""
"28644432204","60007997","Weill Cornell Medical College","New York","United States",""
"28644432204","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"28644432204","60009389","Fox Chase Cancer Center","Philadelphia","United States",""
"28644432204","60025685","Eli Lilly and Company","Indianapolis","United States",""
"0037423321","60026209","Genentech Incorporated","San Francisco","United States",""
"0028174337","60006070","Max Planck Institute of Biochemistry","Planegg","Germany",""
"0028174337","60016415","Max Planck Institut fur Herz- und Lungenforschung","Bad Nauheim","Germany",""
"0028174337","60030403","SUGEN, Inc.","San Francisco","United States",""
"0035167615","60020301","University of Arizona Cancer Center","Tucson","United States",""
"0034075041","60021326","Buddhist Tzu-Chi General Hospital Taiwan","Hualien","Taiwan",""
"0034075041","60073386","National Cheng Kung University Hospital","Tainan","Taiwan",""
"6844237654","60009885","Tokai University","Hiratsuka","Japan",""
"6844237654","60019916","National Defense Medical College Tokorozawa","Tokorozawa","Japan",""
"6844237654","60026678","Kanagawa Academy of Science and Technology","Kawasaki","Japan",""
"0030678133","60001633","Weatherall Institute of Molecular Medicine","Oxford","United Kingdom",""
"0030678133","60008936","Nuffield Department of Clinical Medicine","Oxford","United Kingdom",""
"0030678133","60021328","Churchill Hospital","Oxford","United Kingdom",""
"0031671095","60031049","University Hospital of Umea","Umea","Sweden",""
"18244364180","60028868","Universita di Pisa","Pisa","Italy",""
"0035800441","60002308","Gifu University School of Medicine","Gifu","Japan",""
"0030923795","60029445","University of Minnesota Twin Cities","Minneapolis","United States",""
"0034031079","60030118","The Children's Hospital of Philadelphia","Philadelphia","United States",""
"0033992036","60031040","Umea universitet","Umea","Sweden",""
"0032950807","60009389","Fox Chase Cancer Center","Philadelphia","United States",""
"0032950807","60010803","The Wistar Institute","Philadelphia","United States",""
"0036841072","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0032944081","60009999","University of Innsbruck","Innsbruck","Austria",""
"0032944081","60012730","University Hospital Innsbruck","Innsbruck","Austria",""
"0032944081","60015781","Klinik fur Tumorbiologie","Freiberg am Neckar","Germany",""
"0032944081","60025641","Universitat Freiburg im Breisgau","Freiburg im Breisgau","Germany",""
"0032713925","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0032713925","60025685","Eli Lilly and Company","Indianapolis","United States",""
"0347377779","60103898","Institute of Medical Science The University of Tokyo","","Japan",""
"0032768156","60012311","Karolinska Institutet","Stockholm","Sweden",""
"0032768156","60016437","Goteborgs Universitet","Goteborg","Sweden",""
"4544290590","60012070","University of Leeds","Leeds","United Kingdom",""
"7944220649","60001673","Amgen Incorporated","Thousand Oaks","United States",""
"14844320757","60004667","Nanjing University, School of Medicine","Nanjing","China",""
"14844320757","60011846","Nagasaki University","Nagasaki","Japan",""
"2942657615","60009389","Fox Chase Cancer Center","Philadelphia","United States",""
"20244381389","60032211","University of Texas System","Austin","United States",""
"32944478346","60011092","University of Chicago Medical Center","Chicago","United States",""
"33646351795","60008130","Massachusetts General Hospital Cancer Center","Boston","United States",""
"20044381863","100781740","Imaging Science and Biomedical Engineering","Manchester","United Kingdom",""
"20044381863","60007895","University Hospital Maastricht","Maastricht","Netherlands",""
"20044381863","60009434","European Organisation for Research and Treatment of Cancer","Brussels","Belgium",""
"20044381863","60012730","University Hospital Innsbruck","Innsbruck","Austria",""
"20044381863","60013940","Protein Design Labs, Inc.","Mountain View","United States",""
"20044381863","60026559","Universitetssjukhuset i Linkoping","Linkoping","Sweden",""
"20044381863","60028784","Christie Hospital NHS Foundation Trust","Manchester","United Kingdom",""
"20044381863","60029530","Paterson Institute for Cancer Research","Manchester","United Kingdom",""
"20044381863","60032724","University Medical Center Utrecht","Utrecht","Netherlands",""
"0037143739","60011605","Columbia University, College of Physicians and Surgeons","New York","United States",""
"26444484355","100363275","Center for Reproductive Sciences","San Francisco","United States",""
"26444484355","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"26444484355","60023187","Regeneron Pharmaceuticals, Inc.","Tarrytown","United States",""
"26444484355","60023691","University of California, San Francisco","San Francisco","United States",""
"0037386937","100387316","ImClone Systems","Somerville","United States",""
"0037386937","60027086","University of Alabama at Birmingham","Birmingham","United States",""
"0037386937","60029230","University of Alabama School of Medicine","","United States",""
"0038204144","60030403","SUGEN, Inc.","San Francisco","United States",""
"23344440655","100364063","Ambit Biosciences","San Diego","United States",""
"23344440655","60005247","David Geffen School of Medicine at UCLA","Los Angeles","United States",""
"23344440655","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"14344260195","60014264","Universitat Duisburg-Essen","Essen","Germany",""
"0037386774","60017293","Universita degli Studi di Napoli Federico II","Naples","Italy",""
"0037386774","60028868","Universita di Pisa","Pisa","Italy",""
"0037115405","100395415","Cancer Discovery","Macclesfield","United Kingdom",""
"0037115405","60017293","Universita degli Studi di Napoli Federico II","Naples","Italy",""
"0037115405","60021199","Consiglio Nazionale delle Ricerche","Rome","Italy",""
"0037115405","60028868","Universita di Pisa","Pisa","Italy",""
"10744222964","60006989","Pfizer Inc.","New York","United States",""
"13944269599","60005200","Duke University School of Medicine","Durham","United States",""
"13944269599","60009968","Novartis International AG","Basel","Switzerland",""
"13944269599","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"13944269599","60030612","University of California, San Diego","San Diego","United States",""
"26644472169","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0141842637","117738084","Cephalon, Inc.","Chester","United States",""
"0141842637","60005248","Johns Hopkins University","Baltimore","United States",""
"0141842637","60009389","Fox Chase Cancer Center","Philadelphia","United States",""
"0034069028","100348209","Matrix Pharmaceutical, Inc.","Fremont","United States",""
"0034069028","100718565","Elan Pharmaceuticals","Letchworth","United Kingdom",""
"0034069028","101658251","Incyte Microarrays","Fremont","United States",""
"0034069028","60009968","Novartis International AG","Basel","Switzerland",""
"0034069028","60014727","HGS","Rockville","United States",""
"0034069028","60075504","Sirna Therapeutics Inc.","San Francisco","United States",""
"21344433919","60009968","Novartis International AG","Basel","Switzerland",""
"21344433919","60032732","Taussig Cancer Center","Cleveland","United States",""
"21344433919","60075504","Sirna Therapeutics Inc.","San Francisco","United States",""
"0030016640","60015618","Leiden University Medical Center - LUMC","Leiden","Netherlands",""
"0030016640","60019984","Nederlandse Organisatie voor toegepast natuurwetenschappelijk onderzoek- TNO","Den Haag","Netherlands",""
"0029103339","60024784","Kanazawa University","Kanazawa","Japan",""
"33645454133","60020304","University of Maryland","College Park","United States",""
"12144286743","60005200","Duke University School of Medicine","Durham","United States",""
"12144286743","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"12144286743","60011480","Bristol-Myers Squibb Pharmaceutical Research Institute","Seattle","United States",""
"12144286743","60020908","Lombardi Comprehensive Cancer Center","Washington","United States",""
"33645080175","100457847","Mather AFB","","United States",""
"33645080175","60007474","City of Hope National Med Center","Duarte","United States",""
"33645080175","60022143","University of Southern California/Norris Comprehensive Cancer Center","Los Angeles","United States",""
"33645080175","60022586","UC Davis Cancer Center","Sacramento","United States",""
"33645080175","60029278","University of Chicago","Chicago","United States",""
"33645080175","60032280","United States Department of Agriculture","Washington","United States",""
